latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
60.33353,-113.08622,374.48,1.26,1.11,2026-05-23,2131,A,100,6.1NRT,298.95,177.67,D
41.90842,-101.65927,312.03,1.2,1.09,2026-05-23,2127,A,21,6.1NRT,298.01,8.4,D
60.34262,-113.09389,363.15,1.26,1.11,2026-05-23,2131,A,100,6.1NRT,296.14,123.46,D
41.90593,-101.67304,318.71,1.21,1.09,2026-05-23,2127,A,68,6.1NRT,299.56,15.36,D
60.33838,-113.11463,360.96,1.26,1.12,2026-05-23,2131,A,87,6.1NRT,297.17,115.62,D
60.38105,-112.95723,359.18,1.24,1.11,2026-05-23,2131,A,88,6.1NRT,292.9,99.02,D
44.23046,-97.17782,312.41,1.04,1.02,2026-05-23,2127,A,58,6.1NRT,298.29,5.24,D
60.3769,-112.97771,341.87,1.25,1.11,2026-05-23,2131,A,81,6.1NRT,301.83,44.52,D
44.42905,-108.08375,324.16,2.26,1.46,2026-05-23,2127,A,75,6.1NRT,306.02,37.55,D
60.3901,-112.96485,361.84,1.24,1.11,2026-05-23,2131,A,81,6.1NRT,288.8,111.03,D
60.38597,-112.98528,371.49,1.25,1.11,2026-05-23,2131,A,100,6.1NRT,303.46,147.34,D
60.38181,-113.00583,352.09,1.25,1.11,2026-05-23,2131,A,97,6.1NRT,299.26,72.11,D
60.35233,-113.15083,373.66,1.26,1.12,2026-05-23,2131,A,100,6.1NRT,303.2,173.44,D
60.34807,-113.17166,327.43,1.26,1.12,2026-05-23,2131,A,85,6.1NRT,290.01,30.39,D
60.39185,-112.97314,350.48,1.24,1.11,2026-05-23,2131,A,0,6.1NRT,290.81,75.97,D
60.38766,-112.99351,349.02,1.25,1.11,2026-05-23,2131,A,58,6.1NRT,300.39,68.7,D
60.35783,-113.13792,362.07,1.26,1.12,2026-05-23,2131,A,100,6.1NRT,306.21,119.41,D
60.35352,-113.15868,357.89,1.26,1.12,2026-05-23,2131,A,99,6.1NRT,299.75,106.59,D
60.39671,-113.00115,349.87,1.25,1.11,2026-05-23,2131,A,50,6.1NRT,285.27,72.91,D
60.38825,-113.04229,362.51,1.25,1.11,2026-05-23,2131,A,83,6.1NRT,296.47,111.18,D
60.39731,-113.04996,373.92,1.25,1.11,2026-05-23,2131,A,75,6.1NRT,301.24,165.41,D
60.39307,-113.07056,370.43,1.25,1.11,2026-05-23,2131,A,100,6.1NRT,304.47,149.54,D
60.40214,-113.07822,367.87,1.25,1.11,2026-05-23,2131,A,94,6.1NRT,302.45,140.97,D
60.39364,-113.11958,378.29,1.26,1.11,2026-05-23,2131,A,100,6.1NRT,299.18,194.73,D
60.38938,-113.14028,328.97,1.26,1.11,2026-05-23,2131,A,71,6.1NRT,290.81,31.02,D
60.41121,-113.08591,378.39,1.25,1.11,2026-05-23,2131,A,0,6.1NRT,292.91,194.47,D
60.40697,-113.10657,345.74,1.25,1.11,2026-05-23,2131,A,77,6.1NRT,290.87,66.85,D
60.40273,-113.12725,443.44,1.26,1.11,2026-05-23,2131,A,87,6.1NRT,308.54,875.16,D
60.39846,-113.14797,359.85,1.26,1.11,2026-05-23,2131,A,87,6.1NRT,289.81,116.9,D
60.4118,-113.13493,328.15,1.26,1.11,2026-05-23,2131,A,0,6.1NRT,276.96,33.23,D
-4.65178,-43.14094,305.41,3.3,1.72,2026-05-23,2314,T,64,6.1NRT,291.61,30.66,N
-4.65541,-43.16979,302.35,3.32,1.72,2026-05-23,2314,T,48,6.1NRT,291.19,20.86,N
-4.65316,-43.14613,306.77,3.3,1.72,2026-05-23,2314,T,69,6.1NRT,291.52,35.68,N
-3.59207,-38.86753,300.2,1.45,1.19,2026-05-23,2314,T,6,6.1NRT,282.77,6.27,N
-3.95272,-43.13663,304.5,3.21,1.7,2026-05-23,2314,T,60,6.1NRT,286.69,28.16,N
50.6478,133.56007,326.98,2.71,1.58,2026-05-23,2350,T,74,6.1NRT,288.46,96.02,D
50.6338,133.5587,323.24,2.71,1.58,2026-05-23,2350,T,73,6.1NRT,288.56,80.53,D
-13.86236,131.65623,312.55,1.19,1.09,2026-05-24,0007,T,35,6.1NRT,296.81,7.2,D
50.64261,133.55342,332.87,2.71,1.58,2026-05-23,2350,T,85,6.1NRT,289.28,132.62,D
50.64096,133.59094,322.47,2.7,1.57,2026-05-23,2350,T,75,6.1NRT,289.15,77.25,D
-13.8677,131.62321,314.52,1.19,1.08,2026-05-24,0007,T,40,6.1NRT,296.63,9.17,D
50.55711,133.5826,316.19,2.7,1.57,2026-05-23,2350,T,36,6.1NRT,290.85,52.34,D
-13.86913,131.63388,315.98,1.19,1.08,2026-05-24,0007,T,38,6.1NRT,296.38,10.39,D
-13.92832,130.24602,311.62,1.04,1.02,2026-05-24,0007,T,61,6.1NRT,297.39,5.74,D
-14.49694,132.36827,310.17,1.33,1.14,2026-05-24,0007,T,59,6.1NRT,295.52,7.69,D
-15.56711,131.08499,311.69,1.16,1.07,2026-05-24,0007,T,63,6.1NRT,296.66,8.03,D
-15.5766,131.08376,308.87,1.16,1.07,2026-05-24,0007,T,44,6.1NRT,295.22,5.19,D
-16.83626,128.18469,315.09,1,1,2026-05-24,0009,T,73,6.1NRT,296.34,9.82,D
-22.0624,127.34285,306.78,1,1,2026-05-24,0009,T,64,6.1NRT,288.87,7.43,D
27.57489,52.54611,309.12,3.21,1.7,2026-05-23,2335,A,65,6.1NRT,298.76,31.49,N
27.57134,52.58775,313.84,3.19,1.69,2026-05-23,2335,A,88,6.1NRT,300.46,52.35,N
25.17739,52.86219,309.18,2.83,1.61,2026-05-23,2337,A,65,6.1NRT,298.51,27.23,N
25.17484,52.88926,326.09,2.82,1.6,2026-05-23,2337,A,100,6.1NRT,299,96.15,N
24.80756,53.73371,310.45,2.41,1.5,2026-05-23,2337,A,71,6.1NRT,299.95,23.96,N
23.84323,53.6217,302.82,2.38,1.49,2026-05-23,2337,A,42,6.1NRT,292.59,16.55,N
23.54725,53.33458,312.78,2.48,1.52,2026-05-23,2337,A,79,6.1NRT,292.57,43.67,N
23.5386,53.2859,314.96,2.5,1.52,2026-05-23,2337,A,88,6.1NRT,291.81,50.49,N
23.54979,53.32983,314.1,2.48,1.52,2026-05-23,2337,A,88,6.1NRT,293.04,47.88,N
23.54147,53.28124,304.26,2.5,1.52,2026-05-23,2337,A,59,6.1NRT,290.92,25,N
23.53898,53.30481,305.06,2.49,1.52,2026-05-23,2337,A,63,6.1NRT,292,26.48,N
23.28367,54.24868,309.77,2.09,1.41,2026-05-23,2337,A,78,6.1NRT,293.86,28.98,N
23.28154,54.26849,344.63,2.09,1.41,2026-05-23,2337,A,100,6.1NRT,296.62,153.24,N
23.2773,54.26238,337.96,2.09,1.41,2026-05-23,2337,A,100,6.1NRT,296.39,117.91,N
23.27505,54.28203,305.51,2.08,1.4,2026-05-23,2337,A,47,6.1NRT,293.43,19.03,N
22.54773,53.9191,306.84,2.16,1.43,2026-05-23,2337,A,69,6.1NRT,293.49,25.7,N
18.0197,54.57335,309.57,1.65,1.26,2026-05-23,2337,A,78,6.1NRT,294.7,15.81,N
-6.58103,-51.1,305.06,2.99,1.64,2026-05-24,0050,T,63,6.1NRT,291.62,28.92,N
-6.56681,-51.10355,303.94,2.99,1.64,2026-05-24,0050,T,45,6.1NRT,291.71,26.05,N
-4.71046,-55.99384,303.4,1.34,1.15,2026-05-24,0052,T,49,6.1NRT,289.77,6.06,N
-18.64898,-48.87204,317.43,2.58,1.54,2026-05-24,0048,T,95,6.1NRT,286.15,68.72,N
-18.65331,-48.89548,304.31,2.57,1.54,2026-05-24,0048,T,59,6.1NRT,286.22,27.59,N
-18.65558,-48.87621,309.39,2.58,1.54,2026-05-24,0048,T,77,6.1NRT,286.23,43.16,N
-18.64211,-48.87915,304.62,2.58,1.54,2026-05-24,0048,T,46,6.1NRT,285.61,31.62,N
-18.23847,-54.592,300.86,1.1,1.04,2026-05-24,0048,T,34,6.1NRT,286.74,5.44,N
-18.56765,-58.58512,302.67,1.12,1.05,2026-05-24,0048,T,51,6.1NRT,280.12,9.07,N
-18.53038,-58.59035,317.9,1.12,1.05,2026-05-24,0048,T,96,6.1NRT,278.76,21.99,N
-18.5317,-58.60073,316.42,1.12,1.06,2026-05-24,0048,T,93,6.1NRT,279.25,20.44,N
-17.47973,-59.4919,304.14,1.21,1.09,2026-05-24,0050,T,59,6.1NRT,279.16,9.52,N
-17.48114,-59.50308,300.52,1.21,1.09,2026-05-24,0050,T,9,6.1NRT,281.36,6.72,N
-16.72935,-59.75705,302.83,1.23,1.1,2026-05-24,0050,T,10,6.1NRT,276.43,8.64,N
-16.70589,-59.64688,319.48,1.21,1.09,2026-05-24,0050,T,99,6.1NRT,281.27,25.74,N
-16.66868,-59.61341,311.09,1.2,1.09,2026-05-24,0050,T,78,6.1NRT,283.5,14.38,N
-16.64255,-59.6394,309.82,1.21,1.09,2026-05-24,0050,T,23,6.1NRT,274.9,12.55,N
-16.47692,-59.35931,302.2,1.16,1.07,2026-05-24,0050,T,47,6.1NRT,287.75,6.79,N
-14.7787,-52.66973,303.66,1.59,1.24,2026-05-24,0050,T,56,6.1NRT,290.63,11.37,N
-14.77692,-52.67653,305.41,1.59,1.24,2026-05-24,0050,T,64,6.1NRT,290.63,13.04,N
-15.10022,-57.62303,312.71,1,1,2026-05-24,0050,T,85,6.1NRT,288.73,11.66,N
-15.10146,-57.63214,303.76,1,1,2026-05-24,0050,T,21,6.1NRT,288.34,5.56,N
-15.09263,-57.63345,321.53,1,1,2026-05-24,0050,T,100,6.1NRT,289.26,19.55,N
-15.0838,-57.63475,317.99,1,1,2026-05-24,0050,T,96,6.1NRT,288.98,16.1,N
-15.08503,-57.64387,305.33,1.01,1,2026-05-24,0050,T,43,6.1NRT,288.05,6.51,N
-14.01892,-53.35448,320.47,1.46,1.2,2026-05-24,0050,T,100,6.1NRT,292.88,30.95,N
-14.02096,-53.36768,316.05,1.46,1.19,2026-05-24,0050,T,92,6.1NRT,292.64,23.68,N
-12.53901,-54.61112,305.91,1.28,1.12,2026-05-24,0050,T,66,6.1NRT,292.71,9.58,N
-12.56101,-54.75819,302.3,1.25,1.11,2026-05-24,0050,T,48,6.1NRT,292.1,6.95,N
-12.90038,-58.17955,327.56,1.01,1,2026-05-24,0050,T,100,6.1NRT,292.56,25.17,N
-12.88908,-58.16273,301.64,1.01,1,2026-05-24,0050,T,31,6.1NRT,291.2,4.18,N
-12.89031,-58.17177,377.62,1.01,1,2026-05-24,0050,T,100,6.1NRT,297.09,144.64,N
-12.89154,-58.18082,353.11,1.01,1,2026-05-24,0050,T,100,6.1NRT,294.83,69.12,N
-12.89401,-58.19891,316.53,1.01,1,2026-05-24,0050,T,93,6.1NRT,291.14,14.55,N
-12.88394,-58.19114,303.55,1.01,1,2026-05-24,0050,T,31,6.1NRT,291.73,4.8,N
-12.54962,-57.169,325.67,1.01,1,2026-05-24,0050,T,100,6.1NRT,293.08,23.39,N
-12.55089,-57.17805,314.38,1.01,1,2026-05-24,0050,T,89,6.1NRT,292.33,12.11,N
-12.54205,-57.17938,303.75,1.01,1,2026-05-24,0050,T,31,6.1NRT,292.36,5.03,N
-11.04965,-49.60334,302.88,3.23,1.7,2026-05-24,0050,T,40,6.1NRT,291.8,30.25,N
-11.95181,-57.04432,304.83,1.02,1.01,2026-05-24,0050,T,62,6.1NRT,292.74,6.01,N
-11.913,-57.0377,304.35,1.02,1.01,2026-05-24,0050,T,60,6.1NRT,292.81,5.95,N
-11.27502,-53.96806,302.71,1.47,1.2,2026-05-24,0050,T,51,6.1NRT,292.61,8,N
-10.72664,-51.5927,304.21,2.28,1.46,2026-05-24,0050,T,59,6.1NRT,293.37,18.01,N
-11.5502,-56.94167,307.23,1.03,1.01,2026-05-24,0050,T,61,6.1NRT,292.95,6.89,N
-11.55151,-56.95084,308.1,1.03,1.01,2026-05-24,0050,T,72,6.1NRT,292.82,7.45,N
-11.54128,-56.94301,307.48,1.03,1.01,2026-05-24,0050,T,25,6.1NRT,292.91,6.67,N
-11.54259,-56.95218,334.35,1.03,1.01,2026-05-24,0050,T,100,6.1NRT,294.19,34.9,N
-11.5439,-56.96137,328.6,1.03,1.01,2026-05-24,0050,T,100,6.1NRT,293.62,26.63,N
-15.00677,25.77592,302.33,1.08,1.04,2026-05-24,0124,A,48,6.1NRT,283.4,8.7,N
-17.47663,27.10081,300.9,1,1,2026-05-24,0126,A,35,6.1NRT,289.08,5.38,N
-18.36772,26.45468,301.68,1,1,2026-05-24,0126,A,43,6.1NRT,290.43,5.72,N
-18.4295,26.48604,300.8,1,1,2026-05-24,0126,A,34,6.1NRT,289.78,4.98,N
15.67082,38.08096,304.79,1.4,1.17,2026-05-24,0117,A,62,6.1NRT,293.82,9.31,N
10.33746,31.91085,309.75,1.04,1.02,2026-05-24,0120,A,70,6.1NRT,293.77,7.74,N
-1.39522,29.20504,307.35,1.05,1.02,2026-05-24,0122,A,34,6.1NRT,275.41,9.39,N
-1.40419,29.20407,441.67,1.05,1.02,2026-05-24,0122,A,100,6.1NRT,297.08,655.84,N
9.37924,-63.0057,300.37,1.01,1.01,2026-05-24,0054,T,26,6.1NRT,286.6,3,N
-1.40555,29.21306,414.65,1.05,1.02,2026-05-24,0122,A,100,6.1NRT,291.18,379,N
9.55936,-63.63346,315.23,1.04,1.02,2026-05-24,0054,T,91,6.1NRT,292.16,12.45,N
-1.41311,29.2027,395.51,1.05,1.02,2026-05-24,0122,A,100,6.1NRT,286.24,245.04,N
9.59804,-63.56049,302.91,1.04,1.02,2026-05-24,0054,T,52,6.1NRT,291.72,3.31,N
-1.41448,29.21181,371.47,1.05,1.02,2026-05-24,0122,A,100,6.1NRT,282.14,130.56,N
-6.40437,25.78796,311.51,1.39,1.17,2026-05-24,0124,A,83,6.1NRT,291.1,18.23,N
9.57638,-63.84096,310.41,1.06,1.03,2026-05-24,0054,T,80,6.1NRT,293.18,8.61,N
-10.75619,25.99694,310.61,1.17,1.08,2026-05-24,0124,A,80,6.1NRT,286.27,15.6,N
-10.75786,26.00728,305.42,1.17,1.08,2026-05-24,0124,A,64,6.1NRT,285.68,11.25,N
9.57504,-63.85034,308.08,1.06,1.03,2026-05-24,0054,T,73,6.1NRT,292.93,6.79,N
9.64394,-63.55796,367.1,1.04,1.02,2026-05-24,0054,T,100,6.1NRT,293.24,110.31,N
9.64265,-63.56714,376.94,1.04,1.02,2026-05-24,0054,T,100,6.1NRT,294.11,146.37,N
9.64135,-63.57633,321.35,1.04,1.02,2026-05-24,0054,T,100,6.1NRT,292.69,17.21,N
9.62054,-63.72383,365.11,1.05,1.02,2026-05-24,0054,T,100,6.1NRT,294.55,106.32,N
9.61923,-63.7331,337.65,1.05,1.02,2026-05-24,0054,T,100,6.1NRT,292.14,40.69,N
9.65673,-63.53175,311.79,1.04,1.02,2026-05-24,0054,T,83,6.1NRT,292.3,8.86,N
9.65545,-63.5409,319.48,1.04,1.02,2026-05-24,0054,T,99,6.1NRT,292.7,15.63,N
9.65287,-63.55923,312.36,1.04,1.02,2026-05-24,0054,T,85,6.1NRT,292.37,9.06,N
9.65158,-63.56841,330.56,1.04,1.02,2026-05-24,0054,T,100,6.1NRT,293.03,28.18,N
9.65029,-63.5776,316.25,1.04,1.02,2026-05-24,0054,T,93,6.1NRT,292.57,12.21,N
9.65276,-63.6249,379.49,1.04,1.02,2026-05-24,0054,T,100,6.1NRT,294.57,158.22,N
9.65146,-63.63414,373.3,1.04,1.02,2026-05-24,0054,T,100,6.1NRT,293.8,133.27,N
9.68351,-63.47037,303.9,1.03,1.02,2026-05-24,0054,T,58,6.1NRT,292.47,3.49,N
9.68224,-63.4795,306.07,1.03,1.02,2026-05-24,0054,T,67,6.1NRT,292.47,4.94,N
9.70436,-63.52629,303.11,1.04,1.02,2026-05-24,0054,T,53,6.1NRT,292.1,3.52,N
9.73118,-63.46516,308.06,1.03,1.01,2026-05-24,0054,T,73,6.1NRT,293.72,5.89,N
9.74008,-63.46643,307.99,1.03,1.01,2026-05-24,0054,T,72,6.1NRT,293.29,5.66,N
9.73879,-63.47557,325.01,1.03,1.01,2026-05-24,0054,T,100,6.1NRT,293.82,21.23,N
9.77694,-63.26838,311.8,1.02,1.01,2026-05-24,0054,T,83,6.1NRT,293.3,8.99,N
9.6467,-65.1311,304.9,1.21,1.1,2026-05-24,0054,T,62,6.1NRT,291.01,5.84,N
9.96042,-64.18766,303.52,1.08,1.04,2026-05-24,0054,T,56,6.1NRT,291.12,4.91,N
11.21645,-60.75041,307.1,1.11,1.05,2026-05-24,0056,T,51,6.1NRT,291.22,6.96,N
-2.02957,105.39155,310.43,1.06,1.03,2026-05-24,0141,T,62,6.1NRT,287.79,6.62,D
-6.96556,107.80664,307.83,1.11,1.05,2026-05-24,0143,T,43,6.1NRT,293.24,4.79,D
26.29577,115.37637,313.12,1.13,1.06,2026-05-24,0134,T,57,6.1NRT,294.89,5.66,D
25.90988,115.07066,313.94,1.11,1.05,2026-05-24,0134,T,36,6.1NRT,295.37,6.41,D
23.79607,120.59167,317.45,2.75,1.59,2026-05-24,0134,T,57,6.1NRT,296.35,32.45,D
23.20152,115.58962,314.51,1.27,1.12,2026-05-24,0134,T,49,6.1NRT,295.2,9.73,D
23.20054,115.5835,313.87,1.27,1.12,2026-05-24,0134,T,37,6.1NRT,295.75,8.63,D
23.66526,112.27853,307.85,1,1,2026-05-24,0134,T,60,6.1NRT,285.67,4.71,D
23.37803,111.15725,307.6,1.03,1.02,2026-05-24,0134,T,57,6.1NRT,279.26,6.25,D
22.04422,110.25433,314.1,1.08,1.04,2026-05-24,0137,T,67,6.1NRT,289.9,8.89,D
21.76841,109.6761,318.45,1.13,1.06,2026-05-24,0137,T,72,6.1NRT,292.12,12.3,D
21.61094,110.11333,317.15,1.08,1.04,2026-05-24,0137,T,68,6.1NRT,295.2,7.97,D
21.54872,109.46136,317.66,1.15,1.07,2026-05-24,0137,T,67,6.1NRT,293.86,9.05,D
16.21782,107.71063,314.72,1.25,1.11,2026-05-24,0137,T,63,6.1NRT,296.53,8.92,D
15.59441,108.27322,311.44,1.15,1.07,2026-05-24,0137,T,56,6.1NRT,297.41,5.33,D
15.51406,108.32918,325.09,1.14,1.06,2026-05-24,0137,T,79,6.1NRT,297.48,19.9,D
15.4915,108.02074,328.57,1.18,1.08,2026-05-24,0139,T,82,6.1NRT,297.71,26.57,D
15.38403,108.35157,313.99,1.13,1.06,2026-05-24,0139,T,63,6.1NRT,297.64,7.41,D
14.31108,108.78902,327.07,1.06,1.03,2026-05-24,0139,T,81,6.1NRT,297.31,22.38,D
14.01253,108.74808,312.62,1.06,1.03,2026-05-24,0139,T,58,6.1NRT,296.87,6.13,D
13.35975,108.67026,320.62,1.06,1.03,2026-05-24,0139,T,72,6.1NRT,298.21,9.19,D
13.22727,109.22369,316.87,1.02,1.01,2026-05-24,0139,T,60,6.1NRT,299.46,5.66,D
13.22746,109.02729,315.35,1.03,1.01,2026-05-24,0139,T,61,6.1NRT,297.49,6.81,D
13.22618,109.03658,314.91,1.03,1.01,2026-05-24,0139,T,60,6.1NRT,297.94,5.99,D
12.94863,109.04376,319.88,1.03,1.01,2026-05-24,0139,T,72,6.1NRT,296.96,10.07,D
12.80025,108.71815,316.34,1.04,1.02,2026-05-24,0139,T,58,6.1NRT,298.01,6.87,D
12.32518,109.01501,314.1,1.02,1.01,2026-05-24,0139,T,40,6.1NRT,294.83,6.99,D
12.31632,109.01365,314.9,1.02,1.01,2026-05-24,0139,T,49,6.1NRT,293.74,6.84,D
11.01239,108.18157,320.34,1.06,1.03,2026-05-24,0139,T,74,6.1NRT,297.97,9.54,D
10.81136,107.69646,328.77,1.1,1.04,2026-05-24,0139,T,83,6.1NRT,292.72,23.77,D
10.37857,108.36243,317.57,1.03,1.02,2026-05-24,0139,T,68,6.1NRT,294.31,12.02,D
38.05607,67.26725,314.74,1.12,1.05,2026-05-23,2331,A,90,6.1NRT,286.33,18.23,N
29.99148,55.85567,300.93,2,1.38,2026-05-23,2333,A,35,6.1NRT,283.15,20.35,N
43.67228,122.2099,323.22,1.28,1.12,2026-05-24,0130,T,72,6.1NRT,300.22,15.64,D
43.64996,122.33158,321.38,1.29,1.13,2026-05-24,0130,T,70,6.1NRT,300.54,14.89,D
43.59184,122.1926,317.15,1.28,1.12,2026-05-24,0130,T,45,6.1NRT,300.03,7.58,D
43.55725,122.21294,319.6,1.28,1.12,2026-05-24,0130,T,63,6.1NRT,300.17,10.78,D
43.55463,122.22174,320.75,1.28,1.12,2026-05-24,0130,T,67,6.1NRT,300.35,12.72,D
43.53393,122.2794,322.14,1.29,1.13,2026-05-24,0130,T,70,6.1NRT,301.69,15.97,D
43.48812,122.24742,320.04,1.29,1.13,2026-05-24,0130,T,50,6.1NRT,302.04,11.67,D
43.48532,122.26269,323.1,1.29,1.13,2026-05-24,0130,T,72,6.1NRT,301.87,16.53,D
43.56719,118.6871,321.71,1.01,1,2026-05-24,0130,T,68,6.1NRT,308.92,6.27,D
42.85359,120.70824,322.32,1.14,1.07,2026-05-24,0130,T,70,6.1NRT,302.99,12.84,D
43.06304,118.82977,323.68,1.02,1.01,2026-05-24,0130,T,70,6.1NRT,309.95,8.58,D
42.90552,118.20565,315.45,1,1,2026-05-24,0130,T,35,6.1NRT,303.84,5.15,D
41.93361,120.1906,312.36,1.13,1.06,2026-05-24,0130,T,26,6.1NRT,299.79,7.11,D
42.05674,115.64628,320.65,1.05,1.02,2026-05-24,0130,T,73,6.1NRT,300.42,10.59,D
42.04778,115.64439,315.82,1.05,1.02,2026-05-24,0130,T,59,6.1NRT,298.05,5.9,D
41.4363,119.64415,313.58,1.1,1.04,2026-05-24,0130,T,40,6.1NRT,301.16,6.98,D
40.18311,118.05515,322.76,1.03,1.01,2026-05-24,0132,T,79,6.1NRT,295.48,15.73,D
39.91256,119.40007,312.47,1.12,1.06,2026-05-24,0132,T,47,6.1NRT,296.02,6.22,D
39.43254,118.4595,321.15,1.06,1.03,2026-05-24,0132,T,76,6.1NRT,298.61,13.77,D
37.96798,118.89478,311.21,1.14,1.06,2026-05-24,0132,T,60,6.1NRT,294.61,6.69,D
37.58282,112.48785,309.5,1.23,1.1,2026-05-24,0132,T,42,6.1NRT,295.65,3.46,D
37.58132,112.50141,312.35,1.23,1.1,2026-05-24,0132,T,65,6.1NRT,296.52,6.09,D
36.07846,117.82564,314.9,1.1,1.04,2026-05-24,0132,T,65,6.1NRT,299.7,6.96,D
35.95858,117.53136,310.16,1.07,1.03,2026-05-24,0132,T,60,6.1NRT,296.4,5.23,D
27.69079,116.27781,317.02,1.19,1.09,2026-05-24,0134,T,75,6.1NRT,288.3,13.54,D
27.66041,116.28365,309.4,1.2,1.09,2026-05-24,0134,T,23,6.1NRT,288.61,5.62,D
27.58879,116.27465,309.3,1.2,1.09,2026-05-24,0134,T,63,6.1NRT,289.45,6.49,D
27.68752,111.43578,308.34,1.09,1.04,2026-05-24,0134,T,35,6.1NRT,286.81,4.68,D
51.38563,134.82625,322.79,3.25,1.7,2026-05-24,0126,T,53,6.1NRT,291.98,101.97,D
48.86379,125.54587,304.48,1.4,1.17,2026-05-24,0128,T,59,6.1NRT,289.99,6.76,D
48.85606,125.26625,305.93,1.36,1.16,2026-05-24,0128,T,62,6.1NRT,289.6,6.15,D
48.63414,124.99949,305.29,1.34,1.15,2026-05-24,0128,T,61,6.1NRT,292.91,5.42,D
48.2306,126.54841,313.99,1.62,1.25,2026-05-24,0128,T,74,6.1NRT,291.02,20.53,D
48.47787,124.88255,307.34,1.34,1.15,2026-05-24,0128,T,23,6.1NRT,292.81,5.98,D
48.47457,124.78868,310.43,1.33,1.14,2026-05-24,0128,T,69,6.1NRT,294.31,9.99,D
48.47132,124.80573,309.05,1.33,1.14,2026-05-24,0128,T,64,6.1NRT,294.06,8.25,D
48.50195,123.78778,307.34,1.21,1.09,2026-05-24,0128,T,65,6.1NRT,294.51,5.91,D
48.03222,126.23869,307.41,1.58,1.24,2026-05-24,0128,T,52,6.1NRT,294.01,9.67,D
47.96423,125.8818,308.22,1.53,1.22,2026-05-24,0128,T,34,6.1NRT,293.34,8.88,D
47.95387,125.87714,310.02,1.53,1.22,2026-05-24,0128,T,67,6.1NRT,294.07,11.77,D
47.94996,125.89629,309.16,1.53,1.22,2026-05-24,0128,T,66,6.1NRT,293.87,10.65,D
49.18715,118.0948,309.36,1.04,1.02,2026-05-24,0128,T,63,6.1NRT,294.45,4.52,D
47.78313,126.24488,305.42,1.6,1.25,2026-05-24,0128,T,58,6.1NRT,292.6,8.44,D
47.88335,125.28454,309.2,1.44,1.19,2026-05-24,0128,T,45,6.1NRT,293.73,7.66,D
48.07414,123.43691,309.38,1.2,1.09,2026-05-24,0128,T,67,6.1NRT,293.62,6.59,D
48.06482,123.43311,310.34,1.2,1.09,2026-05-24,0128,T,68,6.1NRT,293.65,7.4,D
47.97198,123.53801,306.94,1.21,1.09,2026-05-24,0128,T,61,6.1NRT,293.15,5.22,D
47.86169,123.73969,307.81,1.24,1.11,2026-05-24,0128,T,62,6.1NRT,291.94,6.24,D
47.85884,123.75546,308.42,1.24,1.11,2026-05-24,0128,T,64,6.1NRT,292.56,7.06,D
47.38434,124.00551,311.44,1.29,1.13,2026-05-24,0128,T,26,6.1NRT,293.87,7.12,D
47.36852,124.03429,312.72,1.3,1.13,2026-05-24,0128,T,30,6.1NRT,295.14,8.34,D
47.17853,124.87012,311.24,1.43,1.18,2026-05-24,0128,T,62,6.1NRT,295.17,9.41,D
47.39471,123.43998,311.56,1.23,1.1,2026-05-24,0128,T,69,6.1NRT,296.61,7.43,D
47.18863,123.87337,318.15,1.29,1.13,2026-05-24,0128,T,76,6.1NRT,295.29,17.57,D
46.3181,124.75095,309.4,1.47,1.2,2026-05-24,0128,T,60,6.1NRT,288.31,8.93,D
46.2186,124.66463,310.66,1.47,1.2,2026-05-24,0128,T,58,6.1NRT,291.41,8.09,D
45.88404,125.25915,309.25,1.6,1.25,2026-05-24,0128,T,56,6.1NRT,290.34,9.65,D
46.1139,121.99117,323.41,1.14,1.06,2026-05-24,0128,T,76,6.1NRT,301.2,15.02,D
46.11148,122.00533,320.43,1.14,1.07,2026-05-24,0128,T,69,6.1NRT,300.79,11.88,D
46.05005,122.1348,313.98,1.16,1.07,2026-05-24,0128,T,24,6.1NRT,299.13,6.71,D
45.62753,122.9271,320.42,1.26,1.12,2026-05-24,0128,T,70,6.1NRT,296.28,18.07,D
45.54654,123.02423,316.65,1.28,1.12,2026-05-24,0128,T,62,6.1NRT,297.78,15.55,D
45.36385,123.16857,326.33,1.31,1.13,2026-05-24,0128,T,72,6.1NRT,303.89,19.19,D
45.32333,122.75838,317.86,1.26,1.11,2026-05-24,0128,T,28,6.1NRT,302.99,7.4,D
46.38633,113.99873,318.73,1.33,1.14,2026-05-24,0128,T,77,6.1NRT,295.02,17.96,D
45.10591,123.0382,315.09,1.3,1.13,2026-05-24,0128,T,27,6.1NRT,301.17,6.95,D
46.37799,113.99029,312.58,1.33,1.14,2026-05-24,0128,T,40,6.1NRT,293.6,9.17,D
44.30654,124.76823,311.99,1.65,1.26,2026-05-24,0128,T,35,6.1NRT,289.98,11.33,D
44.03385,125.1703,309.3,1.76,1.3,2026-05-24,0128,T,22,6.1NRT,292.33,6.37,D
44.78344,121.10799,318.88,1.11,1.05,2026-05-24,0128,T,62,6.1NRT,306.21,6.07,D
44.51038,122.64592,318.81,1.29,1.13,2026-05-24,0128,T,40,6.1NRT,300.88,9.67,D
44.65628,120.53095,325.39,1.07,1.03,2026-05-24,0128,T,78,6.1NRT,304.89,13.48,D
43.82392,125.04628,309.52,1.76,1.3,2026-05-24,0128,T,50,6.1NRT,295.66,8.34,D
